gene_name,entrezID
SCO2,9997
SCP2,6342
SCPEP1,59342
SCRG1,11341
SCRIB,23513
SCRN1,9805
SCRN3,79634
SCRT1,83482
SCT,6343
SCTR,6344
SCUBE2,57758
SCUBE3,222663
SCYL2,55681
SCYL3,57147
SDAD1,55153
SDC1,6382
SDC2,6383
SDC3,9672
SDC4,6385
SDCBP,6386
SDCCAG8,10806
SDF2,6388
SDF2L1,23753
SDF4,51150
SDHA,6389
SDHAF3,57001
SDHAP1,255812
SDHB,6390
SDHC,6391
SDHD,6392
SDK1,221935
SDK2,54549
SDR39U1,56948
SDS,10993
SEC11A,23478
SEC13,6396
SEC14L1,6397
SEC14L2,23541
SEC14L3,266629
SEC14L4,284904
SEC14L5,9717
SEC16A,9919
SEC22A,26984
SEC22B,9554
SEC23A,10484
SEC23B,10483
SEC23IP,11196
SEC24A,10802
SEC24B,10427
SEC24C,9632
SEC24D,9871
SEC31A,22872
SEC31B,25956
SEC61A1,29927
SEC61A2,55176
SEC61B,10952
SEC61G,23480
SEC62,7095
SEC63,11231
SECISBP2,79048
SECISBP2L,9728
SECTM1,6398
SEH1L,81929
SEL1L,6400
SEL1L3,23231
SELE,6401
SELENBP1,8991
SELENOF,9403
SELENOP,6414
SELENOT,51714
SELENOW,6415
SELL,6402
SELP,6403
SELPLG,6404
SEM1,7979
SEMA3A,10371
SEMA3B,7869
SEMA3C,10512
SEMA3D,223117
SEMA3E,9723
SEMA3F,6405
SEMA3G,56920
SEMA4A,64218
SEMA4C,54910
SEMA4D,10507
SEMA4F,10505
SEMA4G,57715
SEMA5A,9037
SEMA6A,57556
SEMA6B,10501
SEMA6C,10500
SEMA6D,80031
SEMA7A,8482
SEMG1,6406
SEMG2,6407
SENP2,59343
SENP3,26168
SENP5,205564
SENP6,26054
SENP7,57337
SEPHS1,22929
SEPHS2,22928
SEPTIN10,151011
SEPTIN11,55752
SEPTIN2,4735
SEPTIN4,5414
SEPTIN6,23157
SEPTIN7,989
SEPTIN7P11,441601
SEPTIN8,23176
SEPTIN9,10801
SERBP1,26135
SERF2,10169
SERGEF,26297
SERHL,94009
SERHL2,253190
SERINC1,57515
SERINC3,10955
SERP1,27230
SERPINA1,5265
SERPINA10,51156
SERPINA2,390502
SERPINA3,12
SERPINA4,5267
SERPINA5,5104
SERPINA6,866
SERPINA7,6906
SERPINB1,1992
SERPINB10,5273
SERPINB13,5275
SERPINB2,5055
SERPINB3,6317
SERPINB4,6318
SERPINB5,5268
SERPINB6,5269
SERPINB7,8710
SERPINB8,5271
SERPINB9,5272
SERPINC1,462
SERPIND1,3053
SERPINE1,5054
SERPINE2,5270
SERPINF1,5176
SERPINF2,5345
SERPING1,710
SERPINH1,871
SERPINI1,5274
SERPINI2,5276
SERTAD2,9792
SERTAD3,29946
SESN1,27244
SET,6418
SETBP1,26040
SETD1A,9739
SETD1B,23067
SETD2,29072
SETD3,84193
SETD4,54093
SETD5,55209
SETD6,79918
SETDB1,9869
SETMAR,6419
SETX,23064
SEZ6L,23544
SEZ6L2,26470
SF1,7536
SF3A1,10291
SF3A2,8175
SF3A3,10946
SF3B1,23451
SF3B2,10992
SF3B3,23450
SF3B4,10262
SF3B5,83443
SFI1,9814
SFMBT1,51460
SFN,2810
SFPQ,6421
SFRP1,6422
SFRP4,6424
SFRP5,6425
SFSWAP,6433
SFT2D2,375035
SFTPB,6439
SFTPC,6440
SFTPD,6441
SFXN1,94081
SFXN3,81855
SGCA,6442
SGCB,6443
SGCD,6444
SGCE,8910
SGCG,6445
SGF29,112869
SGK1,6446
SGK2,10110
SGK3,23678
SGMS1,259230
SGPL1,8879
SGPP1,81537
SGSH,6448
SGSM2,9905
SGSM3,27352
SGTA,6449
SH2B1,25970
SH2B2,10603
SH2B3,10019
SH2D1A,4068
SH2D2A,9047
SH2D3A,10045
SH2D3C,10044
SH2D4A,63898
SH3BGR,6450
SH3BGRL,6451
SH3BGRL3,83442
SH3BP1,23616
SH3BP2,6452
SH3BP4,23677
SH3BP5,9467
SH3D21,79729
SH3GL1,6455
SH3GL2,6456
SH3GL3,6457
SH3GLB1,51100
SH3GLB2,56904
SH3PXD2A,9644
SH3TC1,54436
SH3TC2,79628
SH3YL1,26751
SHANK1,50944
SHANK2,22941
SHARPIN,81858
SHB,6461
SHBG,6462
SHC1,6464
SHC2,25759
SHC3,53358
SHCBP1,79801
SHCBP1L,81626
SHFL,55337
SHH,6469
SHISA6,388336
SHISAL1,85352
SHLD2,54537
SHMT1,6470
SHMT2,6472
SHOC2,8036
SHOX,6473
SHOX2,6474
SHPK,23729
SHQ1,55164
SHROOM2,357
SHTN1,57698
SI,6476
SIAH1,6477
SIAH2,6478
SIDT1,54847
SIDT2,51092
SIGIRR,59307
SIGLEC1,6614
SIGLEC15,284266
SIGLEC5,8778
SIGLEC6,946
SIGLEC7,27036
SIGLEC8,27181
SIGLEC9,27180
SIGMAR1,10280
SIK1,150094
SIK2,23235
SIK3,23387
SIKE1,80143
SIL1,64374
SIM1,6492
SIM2,6493
SIN3B,23309
SINHCAF,58516
SIPA1,6494
SIPA1L1,26037
SIPA1L3,23094
SIRPA,140885
SIRPB1,10326
SIRPG,55423
SIRT1,23411
SIRT2,22933
SIRT3,23410
SIRT4,23409
SIRT5,23408
SIRT6,51548
SIRT7,51547
SIT1,27240
SIVA1,10572
SIX1,6495
SIX2,10736
SIX3,6496
SIX5,147912
SIX6,4990
SKA1,220134
SKAP1,8631
SKAP2,8935
SKI,6497
SKIC2,6499
SKIC3,9652
SKIC8,80349
SKIL,6498
SKP1,6500
SKP2,6502
SLA,6503
SLAMF1,6504
SLAMF7,57823
SLAMF8,56833
SLBP,7884
SLC10A1,6554
SLC10A2,6555
SLC10A3,8273
SLC11A1,6556
SLC11A2,4891
SLC12A1,6557
SLC12A2,6558
SLC12A3,6559
SLC12A4,6560
SLC12A5,57468
SLC12A6,9990
SLC12A7,10723
SLC12A8,84561
SLC12A9,56996
SLC13A1,6561
SLC13A2,9058
SLC13A3,64849
SLC13A4,26266
SLC14A1,6563
SLC14A2,8170
SLC15A1,6564
SLC15A2,6565
SLC15A3,51296
SLC16A1,6566
SLC16A10,117247
SLC16A2,6567
SLC16A3,9123
SLC16A4,9122
SLC16A5,9121
SLC16A6,9120
SLC16A7,9194
SLC16A8,23539
SLC17A1,6568
SLC17A2,10246
SLC17A3,10786
SLC17A4,10050
SLC17A5,26503
SLC17A6,57084
SLC17A7,57030
SLC17A9,63910
SLC18A1,6570
SLC18A2,6571
SLC18A3,6572
SLC19A1,6573
SLC19A2,10560
SLC19A3,80704
SLC1A1,6505
SLC1A2,6506
SLC1A3,6507
SLC1A4,6509
SLC1A5,6510
SLC1A6,6511
SLC1A7,6512
SLC20A1,6574
SLC20A2,6575
SLC22A1,6580
SLC22A11,55867
SLC22A13,9390
SLC22A14,9389
SLC22A17,51310
SLC22A18,5002
SLC22A18AS,5003
SLC22A2,6582
SLC22A3,6581
SLC22A4,6583
SLC22A5,6584
SLC22A6,9356
SLC22A7,10864
SLC22A8,9376
SLC23A2,9962
SLC24A1,9187
SLC24A2,25769
SLC24A3,57419
SLC25A1,6576
SLC25A10,1468
SLC25A11,8402
SLC25A12,8604
SLC25A13,10165
SLC25A14,9016
SLC25A15,10166
SLC25A16,8034
SLC25A17,10478
SLC25A20,788
SLC25A21,89874
SLC25A22,79751
SLC25A23,79085
SLC25A24,29957
SLC25A28,81894
SLC25A3,5250
SLC25A30,253512
SLC25A31,83447
SLC25A32,81034
SLC25A36,55186
SLC25A37,51312
SLC25A38,54977
SLC25A4,291
SLC25A40,55972
SLC25A42,284439
SLC25A44,9673
SLC25A46,91137
SLC25A5,292
SLC25A51,92014
SLC25A6,293
SLC26A1,10861
SLC26A2,1836
SLC26A3,1811
SLC26A4,5172
SLC26A6,65010
SLC27A2,11001
SLC27A3,11000
SLC27A5,10998
SLC27A6,28965
SLC28A1,9154
SLC28A2,9153
SLC28A3,64078
SLC29A1,2030
SLC29A2,3177
SLC29A3,55315
SLC2A1,6513
SLC2A10,81031
SLC2A11,66035
SLC2A14,144195
SLC2A2,6514
SLC2A3,6515
SLC2A4,6517
SLC2A4RG,56731
SLC2A5,6518
SLC2A6,11182
SLC2A8,29988
SLC2A9,56606
SLC30A1,7779
SLC30A10,55532
SLC30A3,7781
SLC30A4,7782
SLC30A5,64924
SLC30A9,10463
SLC31A1,1317
SLC31A2,1318
SLC33A1,9197
SLC34A1,6569
SLC34A2,10568
SLC35A1,10559
SLC35A2,7355
SLC35A3,23443
SLC35A5,55032
SLC35B1,10237
SLC35C1,55343
SLC35C2,51006
SLC35D1,23169
SLC35D2,11046
SLC35E1,79939
SLC35E3,55508
SLC35F2,54733
SLC35F5,80255
SLC35F6,54978
SLC35G2,80723
SLC36A1,206358
SLC36A2,153201
SLC37A1,54020
SLC37A4,2542
SLC38A1,81539
SLC38A10,124565
SLC38A2,54407
SLC38A3,10991
SLC38A4,55089
SLC38A6,145389
SLC38A7,55238
SLC39A1,27173
SLC39A14,23516
SLC39A2,29986
SLC39A4,55630
SLC39A6,25800
SLC39A7,7922
SLC39A8,64116
SLC39A9,55334
SLC3A1,6519
SLC3A2,6520
SLC41A3,54946
SLC43A1,8501
SLC43A3,29015
SLC44A1,23446
SLC44A4,80736
SLC45A2,51151
SLC46A3,283537
SLC47A1,55244
SLC48A1,55652
SLC49A3,84179
SLC4A1,6521
SLC4A10,57282
SLC4A1AP,22950
SLC4A2,6522
SLC4A3,6508
SLC4A4,8671
SLC4A5,57835
SLC4A7,9497
SLC4A8,9498
SLC50A1,55974
SLC52A1,55065
SLC52A2,79581
SLC5A1,6523
SLC5A12,159963
SLC5A2,6524
SLC5A3,6526
SLC5A4,6527
SLC5A5,6528
SLC5A6,8884
SLC5A7,60482
SLC66A1,54896
SLC66A2,80148
SLC66A3,130814
SLC6A1,6529
SLC6A10P,386757
SLC6A11,6538
SLC6A12,6539
SLC6A13,6540
SLC6A14,11254
SLC6A15,55117
SLC6A16,28968
SLC6A2,6530
SLC6A20,54716
SLC6A3,6531
SLC6A4,6532
SLC6A5,9152
SLC6A6,6533
SLC6A7,6534
SLC6A8,6535
SLC6A9,6536
SLC7A1,6541
SLC7A10,56301
SLC7A11,23657
SLC7A2,6542
SLC7A4,6545
SLC7A5,8140
SLC7A6,9057
SLC7A7,9056
SLC7A8,23428
SLC7A9,11136
SLC8A1,6546
SLC8A2,6543
SLC8B1,80024
SLC9A1,6548
SLC9A2,6549
SLC9A3,6550
SLC9A3R1,9368
SLC9A3R2,9351
SLC9A5,6553
SLC9A6,10479
SLC9A7,84679
SLC9A8,23315
SLCO1A2,6579
SLCO1B1,10599
SLCO1B3,28234
SLCO1C1,53919
SLCO2A1,6578
SLCO2B1,11309
SLCO3A1,28232
SLCO4A1,28231
SLCO4C1,353189
SLCO5A1,81796
SLF2,55719
SLFN12,55106
SLIRP,81892
SLIT1,6585
SLIT2,9353
SLIT3,6586
SLITRK3,22865
SLITRK5,26050
SLK,9748
SLN,6588
SLPI,6590
SLTM,79811
SLURP1,57152
SMAD1,4086
SMAD2,4087
SMAD3,4088
SMAD4,4089
SMAD5,4090
SMAD5-AS1,9597
SMAD6,4091
SMAD7,4092
SMAD9,4093
SMAGP,57228
SMAP1,60682
SMARCA1,6594
SMARCA2,6595
SMARCA4,6597
SMARCA5,8467
SMARCAL1,50485
SMARCB1,6598
SMARCC1,6599
SMARCC2,6601
SMARCD1,6602
SMARCD2,6603
SMARCD3,6604
SMARCE1,6605
SMC1A,8243
SMC2,10592
SMC3,9126
SMC4,10051
SMC5,23137
SMC6,79677
SMCHD1,23347
SMCO4,56935
SMCP,4184
SMG1,23049
SMG5,23381
SMG6,23293
SMG7,9887
SMG8,55181
SMG9,56006
SMIM14,201895
SMIM2,79024
SMIM7,79086
SMIM8,57150
SMN1,6606
SMN2,6606
SMNDC1,10285
SMO,6608
SMOX,54498
SMPD1,6609
SMPD2,6610
SMPD3,55512
SMPD4BP,150776
SMPDL3A,10924
SMPDL3B,27293
SMPX,23676
SMR3A,26952
SMR3B,10879
SMS,6611
SMTN,6525
SMU1,55234
SMUG1,23583
SMURF1,57154
SMURF2,64750
SMYD2,56950
SMYD3,64754
SMYD5,10322
SNAI1,6615
SNAI2,6591
SNAP23,8773
SNAP25,6616
SNAP29,9342
SNAP91,9892
SNAPC1,6617
SNAPC2,6618
SNAPC3,6619
SNAPC4,6621
SNAPC5,10302
SNCA,6622
SNCAIP,9627
SNCB,6620
SNCG,6623
SND1,27044
SND1-IT1,27099
SNED1,25992
SNF8,11267
SNHG17,388796
SNHG20,654434
SNHG3,8420
SNHG32,50854
SNIP1,79753
SNN,8303
SNORA66,26782
SNORD108,338427
SNPH,9751
SNRK,54861
SNRNP200,23020
SNRNP25,79622
SNRNP27,11017
SNRNP35,11066
SNRNP40,9410
SNRNP70,6625
SNRPA,6626
SNRPA1,6627
SNRPB,6628
SNRPB2,6629
SNRPC,6631
SNRPD1,6632
SNRPD2,6633
SNRPD3,6634
SNRPE,6635
SNRPG,6637
SNRPN,6638
SNTA1,6640
SNTB1,6641
SNTB2,6645
SNTG1,54212
SNTG2,54221
SNU13,4809
SNUPN,10073
SNW1,22938
SNX1,6642
SNX10,29887
SNX11,29916
SNX13,23161
SNX15,29907
SNX16,64089
SNX17,9784
SNX19,399979
SNX2,6643
SNX24,28966
SNX27,81609
SNX29,92017
SNX3,8724
SNX4,8723
SNX5,27131
SNX6,58533
SNX7,51375
SNX9,51429
SOAT1,6646
SOAT2,8435
SOBP,55084
SOCS1,8651
SOCS2,8835
SOCS3,9021
SOCS5,9655
SOCS6,9306
SOCS7,30837
SOD1,6647
SOD2,6648
SOD3,6649
SOHLH2,54937
SON,6651
SORBS1,10580
SORBS2,8470
SORBS3,10174
SORCS3,22986
SORD,6652
SORL1,6653
SORT1,6272
SOS1,6654
SOS2,6655
SOSTDC1,25928
SOWAHC,65124
SOX1,6656
SOX10,6663
SOX11,6664
SOX12,6666
SOX13,9580
SOX14,8403
SOX15,6665
SOX17,64321
SOX18,54345
SOX2,6657
SOX21,11166
SOX3,6658
SOX30,11063
SOX4,6659
SOX5,6660
SOX9,6662
SP1,6667
SP100,6672
SP110,3431
SP140,11262
SP140L,93349
SP2,6668
SP3,6670
SP4,6671
SPA17,53340
SPACA1,81833
SPACA9,11092
SPAG1,6674
SPAG11B,10407
SPAG16,79582
SPAG4,6676
SPAG5,10615
SPAG6,9576
SPAG7,9552
SPAG8,26206
SPAG9,9043
SPAM1,6677
SPANXA1,30014
SPANXC,64663
SPARC,6678
SPARCL1,8404
SPART,23111
SPAST,6683
SPATA2,9825
SPATA20,64847
SPATA2L,124044
SPATA31A7,26165
SPATA5L1,79029
SPATA6,54558
SPATA6L,55064
SPATA7,55812
SPATS2,65244
SPATS2L,26010
SPC25,57405
SPCS1,28972
SPCS2,9789
SPCS3,60559
SPDEF,25803
SPDL1,54908
SPECC1L,23384
SPEF1,25876
SPEG,10290
SPEN,23013
SPG11,80208
SPG21,51324
SPG7,6687
SPHK1,8877
SPHK2,56848
SPI1,6688
SPIB,6689
SPICE1,152185
SPIDR,23514
SPIN1,10927
SPIN2A,54466
SPIN2B,474343
SPINK1,6690
SPINK2,6691
SPINK4,27290
SPINK5,11005
SPINT1,6692
SPINT2,10653
SPN,6693
SPO11,23626
SPOCK1,6695
SPOCK2,9806
SPOCK3,50859
SPON1,10418
SPON2,10417
SPOP,8405
SPOUT1,51490
SPP1,6696
SPP2,6694
SPPL2B,56928
SPR,6697
SPRED2,200734
SPRING1,79794
SPRR1A,6698
SPRR1B,6699
SPRR2B,6701
SPRR3,6707
SPRY1,10252
SPRY2,10253
SPRY4,81848
SPRYD7,57213
SPSB1,80176
SPSB3,90864
SPTA1,6708
SPTAN1,6709
SPTB,6710
SPTBN1,6711
SPTBN2,6712
SPTBN4,57731
SPTBN5,51332
SPTLC1,10558
SPTLC2,9517
SPTLC3,55304
SPTSSA,171546
SPX,80763
SQLE,6713
SQOR,58472
SQSTM1,8878
SRBD1,55133
SRC,6714
SRCAP,10847
SRD5A1,6715
SRD5A2,6716
SRD5A3,79644
SREBF1,6720
SREBF2,6721
SREK1,140890
SREK1IP1,285672
SRF,6722
SRGAP2,23380
SRGAP3,9901
SRGN,5552
SRI,6717
SRM,6723
SRP14,6727
SRP19,6728
SRP54,6729
SRP72,6731
SRP9,6726
SRPK1,6732
SRPK2,6733
SRPK3,26576
SRPRA,6734
SRPRB,58477
SRPX,8406
SRPX2,27286
SRR,63826
SRRD,402055
SRRM1,10250
SRRM2,23524
SRRT,51593
SRSF1,6426
SRSF10,10772
SRSF11,9295
SRSF2,6427
SRSF3,6428
SRSF4,6429
SRSF5,6430
SRSF6,6431
SRSF7,6432
SRSF8,10929
SRSF9,8683
SRY,6736
SS18,6760
SS18L1,26039
SS18L2,51188
SSB,6741
SSBP1,6742
SSBP2,23635
SSBP3,23648
SSH1,54434
SSH3,54961
SSNA1,8636
SSPN,8082
SSR1,6745
SSR2,6746
SSR3,6747
SSR4,6748
SSRP1,6749
SST,6750
SSTR1,6751
SSTR2,6752
SSTR3,6753
SSTR4,6754
SSTR5,6755
SSUH2,51066
SSX1,6756
SSX2,6757
SSX2IP,117178
SSX3,10214
SSX4,6759
SSX5,6758
ST13,6767
ST14,6768
ST18,9705
ST3GAL1,6482
ST3GAL2,6483
ST3GAL4,6484
ST3GAL5,8869
ST3GAL6,10402
ST6GAL1,6480
ST6GALNAC2,10610
ST6GALNAC4,27090
ST6GALNAC5,81849
ST7,7982
ST7L,54879
ST8SIA1,6489
ST8SIA2,8128
ST8SIA3,51046
ST8SIA4,7903
ST8SIA5,29906
STAB1,23166
STAB2,55576
STAC,6769
STAG1,10274
STAG2,10735
STAG3,10734
STAG3L4,64940
STAM,8027
STAM2,10254
STAMBP,10617
STAMBPL1,57559
STAP1,26228
STAP2,55620
STAR,6770
STARD13,90627
STARD3,10948
STARD5,80765
STARD7,56910
STARD8,9754
STAT1,6772
STAT2,6773
STAT3,6774
STAT4,6775
STAT5A,6776
STAT5B,6777
STAT6,6778
STATH,6779
STAU1,6780
STAU2,27067
STBD1,8987
STC1,6781
STC2,8614
STEAP1,26872
STEAP1B,256227
STEAP3,55240
STEAP4,79689
STEEP1,63932
STIL,6491
STIM1,6786
STIMATE,375346
STIP1,10963
STK10,6793
STK11,6794
STK16,8576
STK17A,9263
STK17B,9262
STK19,8859
STK24,8428
STK25,10494
STK26,51765
STK3,6788
STK32B,55351
STK38,11329
STK38L,23012
STK39,27347
STK4,6789
STMN1,3925
STMN2,11075
STMN3,50861
STMN4,81551
STN1,79991
STOM,2040
STOML1,9399
STOML2,30968
STON1,11037
STRA6,64220
STRADA,92335
STRAP,11171
STRN,6801
STRN3,29966
STRN4,29888
STS,412
STT3A,3703
STUB1,10273
STUM,375057
STX10,8677
STX11,8676
STX12,23673
STX16,8675
STX17,55014
STX18,53407
STX1A,6804
STX2,2054
STX3,6809
STX4,6810
STX5,6811
STX6,10228
STX7,8417
STX8,9482
STXBP1,6812
STXBP2,6813
STXBP3,6814
STXBP5L,9515
STXBP6,29091
STYK1,55359
STYXL1,51657
SUB1,10923
SUCLA2,8803
SUCLG1,8802
SUCLG2,8801
SUCO,51430
SUGCT,79783
SUGP1,57794
SUGP2,10147
SULF1,23213
SULT1A1,6817
SULT1A2,6799
SULT1A3,6818
SULT1A4,445329
SULT1B1,27284
SULT1C2,6819
SULT1E1,6783
SULT2A1,6822
SULT2B1,6820
SULT4A1,25830
SUMO1,7341
SUMO2,6613
SUMO3,6612
SUMO4,387082
SUN1,23353
SUN2,25777
SUOX,6821
SUPT16H,11198
SUPT20H,55578
SUPT3H,8464
SUPT4H1,6827
SUPT5H,6829
SUPT6H,6830
SUPT7L,9913
SUPV3L1,6832
SURF1,6834
SURF2,6835
SUSD4,55061
SUSD5,26032
SUSD6,9766
SUV39H1,6839
SUV39H2,79723
SUZ12,23512
SV2A,9900
SV2B,9899
SV2C,22987
SVEP1,79987
SVIL,6840
SWAP70,23075
SYBU,55638
SYCP1,6847
SYCP2,10388
SYDE1,85360
SYF2,25949
SYK,6850
SYMPK,8189
SYN1,6853
SYN2,6854
SYN3,8224
SYNC,81493
SYNCRIP,10492
SYNDIG1,79953
SYNE1,23345
SYNE2,23224
SYNGR1,9145
SYNGR2,9144
SYNGR3,9143
SYNGR4,23546
SYNJ1,8867
SYNJ2,8871
SYNJ2BP,55333
SYNM,23336
SYNPO,11346
SYNPO2L,79933
SYP,6855
SYPL1,6856
SYT1,6857
SYT11,23208
SYT12,91683
SYT13,57586
SYT17,51760
SYT5,6861
SYTL2,54843
SZRD1,26099
SZT2,23334
TAAR2,9287
TAAR3P,9288
TAAR5,9038
TAB1,10454
TAB2,23118
TAC1,6863
TAC3,6866
TACC1,6867
TACC2,10579
TACC3,10460
TACO1,51204
TACR1,6869
TACR2,6865
TACR3,6870
TACSTD2,4070
TADA2A,6871
TADA3,10474
TAF1,6872
TAF10,6881
TAF11,6882
TAF12,6883
TAF13,6884
TAF15,8148
TAF1A,9015
TAF1B,9014
TAF1C,9013
TAF1D,79101
TAF2,6873
TAF4,6874
TAF4B,6875
TAF5,6877
TAF5L,27097
TAF6,6878
TAF6L,10629
TAF7,6879
TAF7L,54457
TAF9,6880
TAF9B,51616
TAFAZZIN,6901
TAGLN,6876
TAGLN2,8407
TAGLN3,29114
TAL1,6886
TALDO1,6888
TANC2,26115
TANK,10010
TAOK1,57551
TAOK2,9344
TAOK3,51347
TAP1,6890
TAP2,6891
TAPBP,6892
TAPBPL,55080
TAPT1,202018
TARBP1,6894
TARBP2,6895
TARDBP,23435
TARS1,6897
TARS2,80222
TAS2R1,50834
TAS2R10,50839
TAS2R13,50838
TAS2R14,50840
TAS2R16,50833
TAS2R3,50831
TAS2R4,50832
TAS2R7,50837
TAS2R8,50836
TAS2R9,50835
TASL,80231
TASOR,23272
TASOR2,54906
TASP1,55617
TAT,6898
TATDN2,9797
TAX1BP1,8887
TAX1BP3,30851
TBC1D1,23216
TBC1D10B,26000
TBC1D12,23232
TBC1D13,54662
TBC1D15,64786
TBC1D16,125058
TBC1D17,79735
TBC1D19,55296
TBC1D2,55357
TBC1D22A,25771
TBC1D22B,55633
TBC1D2B,23102
TBC1D3,414060
TBC1D30,23329
TBC1D31,93594
TBC1D3C,414060
TBC1D4,9882
TBC1D5,9779
TBC1D8,11138
TBC1D8B,54885
TBC1D9,23158
TBC1D9B,23061
TBCA,6902
TBCB,1155
TBCC,6903
TBCCD1,55171
TBCD,6904
TBCE,6905
TBK1,29110
TBKBP1,9755
TBL1X,6907
TBL1XR1,79718
TBL1Y,90665
TBL2,26608
TBL3,10607
TBP,6908
TBPL1,9519
TBR1,10716
TBRG4,9238
TBX1,6899
TBX10,347853
TBX19,9095
TBX2,6909
TBX21,30009
TBX3,6926
TBX4,9496
TBX5,6910
TBX6,6911
TBXA2R,6915
TBXAS1,6916
TBXT,6862
TCAF1,9747
TCAP,8557
TCEA1,6917
TCEA2,6919
TCEAL1,9338
TCEAL2,140597
TCEAL4,79921
TCEAL9,51186
TCERG1,10915
TCF12,6938
TCF15,6939
TCF20,6942
TCF21,6943
TCF25,22980
TCF3,6929
TCF4,6925
TCF7,6932
TCF7L1,83439
TCF7L2,6934
TCFL5,10732
TCIM,56892
TCIRG1,10312
TCL1A,8115
TCN1,6947
TCN2,6948
TCOF1,6949
TCP1,6950
TCP10L3,6953
TCP11,6954
TCP11L1,55346
TCTA,6988
TCTN1,79600
TCTN2,79867
TCTN3,26123
TDG,6996
TDGF1,6997
TDO2,6999
TDP1,55775
TDP2,51567
TDRD1,56165
TDRD12,91646
TDRD3,81550
TDRD7,23424
TDRKH,11022
TEAD1,7003
TEAD3,7005
TEAD4,7004
TEC,7006
TECPR2,9895
TECR,9524
TECTA,7007
TEDC2,80178
TEF,7008
TEFM,79736
TEK,7010
TEKT2,27285
TELO2,9894
TENM2,57451
TENM3,55714
TENM4,26011
TENT4A,11044
TENT5A,55603
TENT5C,54855
TEP1,7011
TERF1,7013
TERF2,7014
TERF2IP,54386
TERT,7015
TES,26136
TESC,54997
TESK1,7016
TESK2,10420
TESMIN,9633
TESPA1,9840
TET3,200424
TEX10,54881
TEX11,56159
TEX12,56158
TEX13A,56157
TEX13B,56156
TEX14,56155
TEX15,56154
TEX2,55852
TEX261,113419
TEX264,51368
TEX28,1527
TEX30,93081
TF,7018
TFAM,7019
TFAP2A,7020
TFAP2B,7021
TFAP2C,7022
TFAP4,7023
TFB1M,51106
TFB2M,64216
TFCP2,7024
TFCP2L1,29842
TFDP1,7027
TFDP2,7029
TFDP3,51270
TFE3,7030
TFEB,7942
TFEC,22797
TFF1,7031
TFF2,7032
TFF3,7033
TFG,10342
TFIP11,24144
TFPI,7035
TFPI2,7980
TFPT,29844
TFR2,7036
TFRC,7037
TG,7038
TGDS,23483
TGFA,7039
TGFB1,7040
TGFB1I1,7041
TGFB2,7042
TGFB3,7043
TGFBI,7045
TGFBR1,7046
TGFBR2,7048
TGFBR3,7049
TGFBRAP1,9392
TGIF1,7050
TGIF2,60436
TGM1,7051
TGM2,7052
TGM3,7053
TGM4,7047
TGM5,9333
TGOLN2,10618
TGS1,96764
TH,7054
THADA,63892
THAP1,55145
THAP10,56906
THAP11,57215
THAP12,5612
THAP3,90326
THAP4,51078
THAP7,80764
THAP9,79725
THBD,7056
THBS1,7057
THBS2,7058
THBS3,7059
THBS4,7060
THEG,51298
THEM6,51337
THEMIS2,9473
THG1L,54974
THNSL2,55258
THOC1,9984
THOC2,57187
THOC5,8563
THOC6,79228
THOC7,80145
THOP1,7064
THPO,7066
THRA,7067
THRAP3,9967
THRB,7068
THSD4,79875
THSD7A,221981
THTPA,79178
THUMPD1,55623
THUMPD2,80745
THY1,7070
THYN1,29087
TIA1,7072
TIAL1,7073
TIAM1,7074
TIAM2,26230
TICAM1,148022
TIE1,7075
TIGAR,57103
TIGD6,81789
TIMELESS,8914
TIMM10,26519
TIMM10B,26515
TIMM13,26517
TIMM17A,10440
TIMM17B,10245
TIMM22,29928
TIMM44,10469
TIMM50,92609
TIMM8A,1678
TIMM8B,26521
TIMM9,26520
TIMP1,7076
TIMP2,7077
TIMP3,7078
TIMP4,7079
TINAGL1,64129
TINF2,26277
TIPARP,25976
TIPIN,54962
TIPRL,261726
TJAP1,93643
TJP1,7082
TJP2,9414
TJP3,27134
TK1,7083
TK2,7084
TKFC,26007
TKT,7086
TKTL1,8277
TLCD3A,79850
TLE1,7088
TLE2,7089
TLE3,7090
TLE4,7091
TLE5,166
TLE6,79816
TLK1,9874
TLK2,11011
TLL1,7092
TLL2,7093
TLN1,7094
TLN2,83660
TLR1,7096
TLR2,7097
TLR3,7098
TLR4,7099
TLR5,7100
TLR6,10333
TLR7,51284
TLR8,51311
TLX1,3195
TLX2,3196
TLX3,30012
TM2D1,83941
TM2D3,80213
TM4SF1,4071
TM4SF20,79853
TM4SF4,7104
TM4SF5,9032
TM6SF1,53346
TM6SF2,53345
TM7SF2,7108
TM7SF3,51768
TM9SF1,10548
TM9SF2,9375
TM9SF3,56889
TM9SF4,9777
TMA16,55319
TMA7,51372
TMBIM1,64114
TMBIM4,51643
TMBIM6,7009
TMC5,79838
TMC6,11322
TMC7,79905
TMCC1,23023
TMCC2,9911
TMCO1,54499
TMCO3,55002
TMCO6,55374
TMED1,11018
TMED10,10972
TMED2,10959
TMED3,23423
TMED5,50999
TMED7,51014
TMED9,54732
TMEFF1,8577
TMEM100,55273
TMEM104,54868
TMEM106B,54664
TMEM106C,79022
TMEM108,66000
TMEM109,79073
TMEM11,8834
TMEM115,11070
TMEM121,80757
TMEM123,114908
TMEM126B,55863
TMEM127,55654
TMEM131,23505
TMEM131L,23240
